"system","code","category","level","file_no","description_th","fix_guidance_th","effective_from","effective_to","source_doc","source_ref","source_date","verified"
"ECLAIM","C521","มะเร็ง/OP Refer/ยา/ค่าใช้จ่ายสูง","ERROR","","รหัสโรคไม่สอดคล้องกับการเบิกกรณีรักษาผู้ป่วยเอดส์","","","","รายละเอียดการผิดพลาดของข้อมูล (รหัสติด C) — สสจ.ขอนแก่น รวบรวมจากระบบ e-Claim สปสช.","uckkpho.com/uc/1313","","1"
"ECLAIM","C522","มะเร็ง/OP Refer/ยา/ค่าใช้จ่ายสูง","ERROR","","รหัสโรคไม่สอดคล้องกับการเบิกกรณีล้างไต/ฟอกเลือด ผู้ป่วยไตวายเฉียบพลัน","","","","รายละเอียดการผิดพลาดของข้อมูล (รหัสติด C) — สสจ.ขอนแก่น รวบรวมจากระบบ e-Claim สปสช.","uckkpho.com/uc/1313","","1"
"ECLAIM","C523","มะเร็ง/OP Refer/ยา/ค่าใช้จ่ายสูง","ERROR","","รหัสหัตถการไม่สอดคล้องกับการเบิกกรณีล้างไต/ฟอกเลือด ผู้ป่วยไตวายเฉียบพลัน","","","","รายละเอียดการผิดพลาดของข้อมูล (รหัสติด C) — สสจ.ขอนแก่น รวบรวมจากระบบ e-Claim สปสช.","uckkpho.com/uc/1313","","1"
"ECLAIM","C524","มะเร็ง/OP Refer/ยา/ค่าใช้จ่ายสูง","ERROR","","รหัสโรคไม่สอดคล้องกับการเบิกเคมีบำบัด กรณีมะเร็งตามโปรโตคอล","","","","รายละเอียดการผิดพลาดของข้อมูล (รหัสติด C) — สสจ.ขอนแก่น รวบรวมจากระบบ e-Claim สปสช.","uckkpho.com/uc/1313","","1"
"ECLAIM","C525","มะเร็ง/OP Refer/ยา/ค่าใช้จ่ายสูง","ERROR","","รหัสหัตถการไม่สอดคล้องกับการเบิกเคมีบำบัด กรณีมะเร็งตามโปรโตคอล","","","","รายละเอียดการผิดพลาดของข้อมูล (รหัสติด C) — สสจ.ขอนแก่น รวบรวมจากระบบ e-Claim สปสช.","uckkpho.com/uc/1313","","1"
"ECLAIM","C526","มะเร็ง/OP Refer/ยา/ค่าใช้จ่ายสูง","ERROR","","สิทธิประกันสังคม เบิกกรณีมะเร็ง ที่เข้ารับบริการก่อน 1 ก.ย 56","","","","รายละเอียดการผิดพลาดของข้อมูล (รหัสติด C) — สสจ.ขอนแก่น รวบรวมจากระบบ e-Claim สปสช.","uckkpho.com/uc/1313","","1"
"ECLAIM","C527","มะเร็ง/OP Refer/ยา/ค่าใช้จ่ายสูง","ERROR","","รหัสโรคไม่สอดคล้องกับการเบิกรังสีรักษา กรณีมะเร็งตามโปรโตคอล","","","","รายละเอียดการผิดพลาดของข้อมูล (รหัสติด C) — สสจ.ขอนแก่น รวบรวมจากระบบ e-Claim สปสช.","uckkpho.com/uc/1313","","1"
"ECLAIM","C528","มะเร็ง/OP Refer/ยา/ค่าใช้จ่ายสูง","ERROR","","รหัสหัตถการไม่สอดคล้องกับการเบิกรังสี กรณีรักษามะเร็งตามโปรโตคอล","","","","รายละเอียดการผิดพลาดของข้อมูล (รหัสติด C) — สสจ.ขอนแก่น รวบรวมจากระบบ e-Claim สปสช.","uckkpho.com/uc/1313","","1"
"ECLAIM","C529","มะเร็ง/OP Refer/ยา/ค่าใช้จ่ายสูง","ERROR","","รายการที่ขอเบิกรังสีรักษา กรณีมะเร็งตามโปรโตคอล เป็นการให้บริการก่อน","","","","รายละเอียดการผิดพลาดของข้อมูล (รหัสติด C) — สสจ.ขอนแก่น รวบรวมจากระบบ e-Claim สปสช.","uckkpho.com/uc/1313","","1"
"ECLAIM","C530","มะเร็ง/OP Refer/ยา/ค่าใช้จ่ายสูง","ERROR","","มีการขอเบิกร่วมกันทั้งกรณีโรคมะเร็งทั่วไป และโรคมะเร็งตามโปรโตคอล","","","","รายละเอียดการผิดพลาดของข้อมูล (รหัสติด C) — สสจ.ขอนแก่น รวบรวมจากระบบ e-Claim สปสช.","uckkpho.com/uc/1313","","1"
"ECLAIM","C531","มะเร็ง/OP Refer/ยา/ค่าใช้จ่ายสูง","ERROR","","ขอเบิกกรณีมะเร็งทั่วไป แต่ให้รหัสโรคเป็นมะเร็งตามโปรโตคอล","","","","รายละเอียดการผิดพลาดของข้อมูล (รหัสติด C) — สสจ.ขอนแก่น รวบรวมจากระบบ e-Claim สปสช.","uckkpho.com/uc/1313","","1"
"ECLAIM","C532","มะเร็ง/OP Refer/ยา/ค่าใช้จ่ายสูง","ERROR","","เบิกกรณีมะเร็งตามโปรโตคอล แต่บันทึกรหัสการเบิกจ่ายมากกว่า 1 กลุ่มโรค","","","","รายละเอียดการผิดพลาดของข้อมูล (รหัสติด C) — สสจ.ขอนแก่น รวบรวมจากระบบ e-Claim สปสช.","uckkpho.com/uc/1313","","1"
"ECLAIM","C533","มะเร็ง/OP Refer/ยา/ค่าใช้จ่ายสูง","ERROR","","รายการที่ขอเบิกเคมีบำบัด กรณีมะเร็งตามโปรโตคอล เป็นการให้บริการก่อน","","","","รายละเอียดการผิดพลาดของข้อมูล (รหัสติด C) — สสจ.ขอนแก่น รวบรวมจากระบบ e-Claim สปสช.","uckkpho.com/uc/1313","","1"
"ECLAIM","C534","มะเร็ง/OP Refer/ยา/ค่าใช้จ่ายสูง","ERROR","","รายการที่ขอเบิกเคมีบำบัด หรือ รังสีรักษา กรณีมะเร็งตามโปรโตคอล เป็นการให้บริการตั้งแต่","","","","รายละเอียดการผิดพลาดของข้อมูล (รหัสติด C) — สสจ.ขอนแก่น รวบรวมจากระบบ e-Claim สปสช.","uckkpho.com/uc/1313","","1"
